id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,cantidad_winsor
order_11350,user_6750,2025-04-16,Argentina,desktop,social,Blender-XL-Red,Hogar,1,298.75,5.0,293.75,1
order_11351,user_5492,2025-01-27,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,59.82,10.0,49.82,1
order_11352,user_5913,2025-05-04,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,147.55,0.0,147.55,1
order_11353,user_1379,2025-05-28,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,301.22,0.0,602.44,2
order_11354,user_5720,2025-03-20,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,2,357.33,0.0,714.66,2
order_11355,user_3574,2025-04-03,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,194.95,0.0,389.9,2
order_11356,user_7751,2025-03-31,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,1,321.2,5.0,316.2,1
order_11357,user_172,2025-04-29,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,497.28,0.0,994.56,2
order_11358,user_2533,2025-05-25,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,168.53,10.0,158.53,1
order_11359,user_2898,2025-02-08,Mexico,desktop,organic,Sneakers-Urban-42,Moda,2,436.69,5.0,868.38,2
order_11360,user_673,2025-06-24,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,2,135.89,15.0,256.78,2
order_11361,user_3444,2025-03-17,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,1,292.1,5.0,287.1,1
order_11362,user_3411,2025-03-10,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,1,40.27,0.0,40.27,1
order_11363,user_374,2025-06-24,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,43.28,10.0,33.28,1
order_11364,user_3478,2025-02-22,Argentina,mobile,social,Blender-XL-Red,Hogar,2,118.08,15.0,221.16,2
order_11365,user_7110,2025-06-05,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,279.42,0.0,558.84,2
order_11366,user_6586,2025-06-25,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,339.98,10.0,669.96,2
order_11367,user_3935,2025-03-31,Argentina,mobile,social,Jacket-Winter-M,Moda,1,74.73,0.0,74.73,1
order_11368,user_519,2025-01-03,Colombia,mobile,organic,Phone-Pro-128GB,Electronica,1,216.8,10.0,206.8,1
order_11369,user_552,2025-04-08,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,2,474.34,0.0,948.68,2
order_11370,user_4862,2025-06-02,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,145.94,0.0,145.94,1
order_11371,user_1219,2025-06-16,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,2,262.46,5.0,519.92,2
order_11372,user_4844,2025-04-15,Colombia,mobile,social,Jacket-Winter-M,Moda,1,393.89,0.0,393.89,1
order_11373,user_1897,2025-05-13,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,464.61,0.0,464.61,1
order_11374,user_6342,2025-04-15,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,73.09,0.0,146.18,2
order_11375,user_6648,2025-05-02,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,138.84,10.0,267.68,2
order_11376,user_2433,2025-04-24,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,136.56,0.0,136.56,1
order_11377,user_4286,2025-04-27,Mexico,desktop,social,Blender-XL-Red,Hogar,2,190.58,0.0,381.16,2
order_11378,user_2257,2025-04-06,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,361.82,5.0,356.82,1
order_11379,user_2536,2025-06-17,Colombia,desktop,social,Blender-XL-Red,Hogar,2,280.04,15.0,545.08,2
order_11380,user_4714,2025-05-25,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,70.78,5.0,65.78,1
order_11381,user_7525,2025-04-15,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,1,457.72,5.0,452.72,1
order_11382,user_3960,2025-02-27,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,201.99,0.0,403.98,2
order_11383,user_7432,2025-05-31,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,84.88,10.0,74.88,1
order_11384,user_4803,2025-04-24,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,336.48,0.0,336.48,1
order_11385,user_840,2025-01-22,Mexico,mobile,social,Jacket-Winter-M,Moda,1,114.56,0.0,114.56,1
order_11386,user_4205,2025-04-23,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,2,433.56,10.0,857.12,2
order_11387,user_1921,2025-04-02,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,49.69,5.0,44.69,1
order_11388,user_2862,2025-05-22,Colombia,mobile,organic,Phone-Pro-128GB,Electronica,2,210.47,10.0,410.94,2
order_11389,user_7321,2025-02-14,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,1,104.34,10.0,94.34,1
order_11390,user_7378,2025-01-09,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,227.36,0.0,454.72,2
order_11391,user_1205,2025-06-17,Mexico,desktop,organic,Phone-Pro-128GB,Electronica,1,425.16,5.0,420.16,1
order_11392,user_7715,2025-03-15,Argentina,mobile,social,Jacket-Winter-M,Moda,1,147.92,0.0,147.92,1
order_11393,user_386,2025-03-01,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,2,416.63,0.0,833.26,2
order_11394,user_1719,2025-03-03,Argentina,desktop,social,Blender-XL-Red,Hogar,1,85.54,10.0,75.54,1
order_11395,user_4693,2025-02-06,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,341.59,0.0,683.18,2
order_11396,user_7056,2025-05-31,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,39.58,15.0,64.16,2
order_11397,user_7395,2025-03-06,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,226.65,15.0,211.65,1
order_11398,user_6846,2025-01-06,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,124.75,0.0,249.5,2
order_11399,user_2206,2025-01-08,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,2,421.58,10.0,833.16,2
order_11400,user_2790,2025-04-07,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,205.85,0.0,411.7,2
order_11401,user_6101,2025-03-08,Argentina,desktop,organic,Laptop-Gaming-16GB,Electronica,2,136.54,0.0,273.08,2
order_11402,user_6842,2025-06-24,Mexico,mobile,organic,Jacket-Winter-M,Moda,2,163.69,0.0,327.38,2
order_11403,user_3383,2025-04-13,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,28.04,5.0,23.04,1
order_11404,user_6432,2025-06-17,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,164.65,0.0,329.3,2
order_11405,user_7854,2025-03-29,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,420.75,0.0,841.5,2
order_11406,user_6892,2025-04-11,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,1,85.18,5.0,80.18,1
order_11407,user_947,2025-02-05,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,102.66,0.0,205.32,2
order_11408,user_2497,2025-01-24,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,438.94,15.0,862.88,2
order_11409,user_677,2025-03-29,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,226.14,15.0,437.28,2
order_11410,user_7963,2025-01-13,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,139.36,0.0,278.72,2
order_11411,user_1319,2025-04-08,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,352.06,0.0,704.12,2
order_11412,user_4556,2025-03-09,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,81.27,10.0,71.27,1
order_11413,user_6615,2025-05-23,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,451.83,10.0,893.66,2
order_11414,user_6000,2025-05-17,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,1,395.71,10.0,385.71,1
order_11415,user_6044,2025-03-29,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,260.15,10.0,250.14999999999998,1
order_11416,user_7174,2025-01-30,Argentina,desktop,organic,Sneakers-Urban-42,Moda,2,196.89,5.0,388.78,2
order_11417,user_3848,2025-06-11,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,1,68.97,5.0,63.97,1
order_11418,user_6008,2025-05-14,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,355.22,5.0,705.44,2
order_11419,user_6167,2025-03-07,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,398.66,10.0,787.32,2
order_11420,user_7457,2025-03-31,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,1,336.51,0.0,336.51,1
order_11421,user_7595,2025-02-06,Colombia,mobile,social,Blender-XL-Red,Hogar,2,20.98,15.0,26.96,2
order_11422,user_2074,2025-01-02,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,50.82,0.0,101.64,2
order_11423,user_2280,2025-04-24,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,464.37,10.0,454.37,1
order_11424,user_3234,2025-03-19,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,338.21,10.0,666.42,2
order_11425,user_5557,2025-04-04,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,376.51,5.0,748.02,2
order_11426,user_1064,2025-01-08,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,426.05,0.0,852.1,2
order_11427,user_7784,2025-04-19,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,274.85,15.0,259.85,1
order_11428,user_1760,2025-06-13,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,218.89,10.0,208.89,1
order_11429,user_3545,2025-05-20,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,150.39,15.0,285.78,2
order_11430,user_121,2025-06-23,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,180.32,0.0,180.32,1
order_11431,user_7137,2025-02-28,Argentina,desktop,social,Blender-XL-Red,Hogar,2,474.7,5.0,944.4,2
order_11432,user_4153,2025-02-03,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,129.94,0.0,129.94,1
order_11433,user_5978,2025-03-05,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,2,459.94,0.0,919.88,2
order_11434,user_2809,2025-05-04,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,297.82,0.0,595.64,2
order_11435,user_6342,2025-01-24,Colombia,desktop,social,Jacket-Winter-M,Moda,1,266.01,15.0,251.01,1
order_11436,user_2178,2025-03-25,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,331.99,0.0,331.99,1
order_11437,user_1777,2025-04-17,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,328.11,0.0,656.22,2
order_11438,user_2134,2025-06-01,Colombia,desktop,social,Blender-XL-Red,Hogar,2,391.76,0.0,783.52,2
order_11439,user_583,2025-06-19,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,177.16,5.0,349.32,2
order_11440,user_4482,2025-05-01,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,1,171.07,0.0,171.07,1
order_11441,user_2993,2025-05-04,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,442.88,0.0,885.76,2
order_11442,user_2295,2025-05-13,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,386.21,5.0,767.42,2
order_11443,user_7637,2025-06-29,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,252.83,0.0,252.83,1
order_11444,user_6235,2025-02-10,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,70.43,10.0,130.86,2
order_11445,user_6202,2025-05-26,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,265.22,10.0,520.44,2
order_11446,user_390,2025-04-15,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,2,429.91,5.0,854.82,2
order_11447,user_2611,2025-01-29,Argentina,mobile,organic,Blender-XL-Red,Hogar,2,161.64,0.0,323.28,2
order_11448,user_7451,2025-06-20,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,283.85,0.0,567.7,2
order_11449,user_1480,2025-03-21,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,60.55,5.0,55.55,1
order_11450,user_6464,2025-04-20,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,389.3,5.0,773.6,2
order_11451,user_6836,2025-02-19,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,135.62,10.0,125.62,1
order_11452,user_4079,2025-05-19,Colombia,mobile,social,Blender-XL-Red,Hogar,2,292.48,10.0,574.96,2
order_11453,user_5478,2025-01-02,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,207.67,0.0,207.67,1
order_11454,user_2110,2025-01-05,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,186.25,0.0,186.25,1
order_11455,user_2404,2025-06-29,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,2,398.49,0.0,796.98,2
order_11456,user_7766,2025-05-15,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,172.59,0.0,172.59,1
order_11457,user_1718,2025-03-28,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,413.36,0.0,413.36,1
order_11458,user_2653,2025-02-08,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,242.49,0.0,242.49,1
order_11459,user_6404,2025-02-07,Colombia,mobile,organic,Phone-Pro-128GB,Electronica,1,415.07,0.0,415.07,1
order_11460,user_4986,2025-06-30,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,217.89,0.0,435.78,2
order_11461,user_6078,2025-01-01,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,88.87,0.0,88.87,1
order_11462,user_7955,2025-05-06,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,260.28,0.0,520.56,2
order_11463,user_5210,2025-04-04,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,2,175.4,0.0,350.8,2
order_11464,user_3667,2025-01-18,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,25.95,5.0,46.9,2
order_11465,user_3911,2025-05-16,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,1,131.64,5.0,126.63999999999999,1
order_11466,user_4762,2025-02-05,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,345.53,10.0,681.06,2
order_11467,user_6957,2025-06-28,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,208.21,15.0,401.42,2
order_11468,user_3074,2025-03-10,Argentina,mobile,social,Jacket-Winter-M,Moda,2,121.28,0.0,242.56,2
order_11469,user_5637,2025-02-03,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,287.65,5.0,282.65,1
order_11470,user_2795,2025-03-23,Argentina,desktop,organic,Laptop-Gaming-16GB,Electronica,1,253.9,0.0,253.9,1
order_11471,user_4703,2025-01-05,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,298.64,0.0,298.64,1
order_11472,user_745,2025-04-02,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,1,264.14,0.0,264.14,1
order_11473,user_4298,2025-06-24,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,1,189.8,10.0,179.8,1
order_11474,user_2579,2025-04-25,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,238.21,0.0,238.21,1
order_11475,user_57,2025-02-13,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,1,189.45,0.0,189.45,1
order_11476,user_5573,2025-02-28,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,92.03,5.0,87.03,1
order_11477,user_7757,2025-04-12,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,2,298.48,10.0,586.96,2
order_11478,user_15,2025-05-17,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,168.05,15.0,321.1,2
order_11479,user_2039,2025-03-29,Mexico,desktop,organic,Jacket-Winter-M,Moda,1,129.55,0.0,129.55,1
order_11480,user_4622,2025-05-19,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,198.15,10.0,386.3,2
order_11481,user_2171,2025-02-18,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,147.42,0.0,147.42,1
order_11482,user_2717,2025-05-27,Argentina,desktop,social,Blender-XL-Red,Hogar,1,437.32,0.0,437.32,1
order_11483,user_5699,2025-05-10,Mexico,desktop,social,Blender-XL-Red,Hogar,2,134.91,0.0,269.82,2
order_11484,user_4952,2025-02-06,Mexico,desktop,social,Jacket-Winter-M,Moda,2,392.71,0.0,785.42,2
order_11485,user_3683,2025-06-26,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,1,318.48,15.0,303.48,1
order_11486,user_4269,2025-04-12,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,2,206.73,5.0,408.46,2
order_11487,user_4773,2025-06-14,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,57.63,0.0,115.26,2
order_11488,user_2831,2025-01-13,Mexico,desktop,social,Jacket-Winter-M,Moda,1,325.75,10.0,315.75,1
order_11489,user_6423,2025-03-08,Argentina,mobile,social,Jacket-Winter-M,Moda,2,53.69,5.0,102.38,2
order_11490,user_6868,2025-06-02,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,281.52,0.0,281.52,1
order_11491,user_4630,2025-02-04,Argentina,desktop,social,Blender-XL-Red,Hogar,2,116.5,15.0,218.0,2
order_11492,user_6297,2025-01-20,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,2,193.33,15.0,371.66,2
order_11493,user_4844,2025-06-19,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,32.93,10.0,55.86,2
order_11494,user_139,2025-05-09,Argentina,mobile,social,Jacket-Winter-M,Moda,2,394.51,10.0,779.02,2
order_11495,user_4085,2025-06-08,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,98.6,10.0,88.6,1
order_11496,user_1814,2025-01-02,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,266.96,10.0,523.92,2
order_11497,user_411,2025-01-12,Mexico,desktop,social,Blender-XL-Red,Hogar,2,475.05,5.0,945.1,2
order_11498,user_4401,2025-05-25,Argentina,mobile,social,Blender-XL-Red,Hogar,1,105.82,0.0,105.82,1
order_11499,user_911,2025-06-05,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,331.31,0.0,331.31,1
order_11500,user_7555,2025-05-04,Argentina,mobile,social,Phone-Pro-128GB,Electronica,2,340.14,5.0,675.28,2
order_11501,user_1379,2025-01-08,Mexico,mobile,social,Jacket-Winter-M,Moda,2,111.1,10.0,212.2,2
order_11502,user_7473,2025-03-31,Argentina,mobile,organic,Jacket-Winter-M,Moda,2,469.74,5.0,934.48,2
order_11503,user_6014,2025-02-03,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,2,431.55,15.0,848.1,2
order_11504,user_1081,2025-05-24,Colombia,mobile,social,Jacket-Winter-M,Moda,2,339.68,0.0,679.36,2
order_11505,user_2389,2025-04-01,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,183.0,0.0,183.0,1
order_11506,user_2425,2025-02-28,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,297.92,0.0,595.84,2
order_11507,user_7349,2025-05-25,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,148.14,0.0,296.28,2
order_11508,user_3665,2025-01-01,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,2,191.33,10.0,372.66,2
order_11509,user_3535,2025-05-28,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,347.51,10.0,685.02,2
order_11510,user_4106,2025-02-20,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,137.75,10.0,265.5,2
order_11511,user_7061,2025-05-30,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,2,340.65,5.0,676.3,2
order_11512,user_5485,2025-02-11,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,114.73,0.0,229.46,2
order_11513,user_4278,2025-01-27,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,32.79,0.0,65.58,2
order_11514,user_6029,2025-06-11,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,1,347.06,0.0,347.06,1
order_11515,user_7880,2025-03-24,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,450.86,15.0,886.72,2
order_11516,user_2534,2025-01-20,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,193.2,15.0,178.2,1
order_11517,user_2266,2025-02-24,Mexico,mobile,organic,Jacket-Winter-M,Moda,2,451.59,0.0,903.18,2
order_11518,user_6072,2025-06-15,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,151.87,0.0,151.87,1
order_11519,user_3054,2025-03-14,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,242.64,0.0,242.64,1
order_11520,user_7968,2025-01-05,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,442.28,10.0,874.56,2
order_11521,user_2358,2025-04-30,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,105.21,15.0,90.21,1
order_11522,user_4842,2025-04-28,Colombia,desktop,social,Phone-Pro-128GB,Electronica,1,411.4,10.0,401.4,1
order_11523,user_4237,2025-01-29,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,444.23,0.0,444.23,1
order_11524,user_767,2025-03-21,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,121.22,5.0,237.44,2
order_11525,user_93,2025-03-18,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,237.59,0.0,237.59,1
order_11526,user_5681,2025-04-30,Mexico,desktop,social,Jacket-Winter-M,Moda,1,358.68,10.0,348.68,1
order_11527,user_312,2025-05-30,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,499.61,0.0,499.61,1
order_11528,user_6891,2025-04-09,Mexico,mobile,social,Jacket-Winter-M,Moda,2,186.08,0.0,372.16,2
order_11529,user_7004,2025-06-03,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,445.66,10.0,881.32,2
order_11530,user_1109,2025-05-20,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,460.45,5.0,455.45,1
order_11531,user_521,2025-01-18,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,322.39,5.0,639.78,2
order_11532,user_435,2025-06-17,Mexico,desktop,social,Jacket-Winter-M,Moda,1,200.99,10.0,190.99,1
order_11533,user_1758,2025-05-01,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,2,160.02,0.0,320.04,2
order_11534,user_3513,2025-03-02,Colombia,desktop,organic,Blender-XL-Red,Hogar,2,489.33,0.0,978.66,2
order_11535,user_1805,2025-06-15,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,50.35,0.0,50.35,1
order_11536,user_6042,2025-04-29,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,2,358.51,10.0,707.02,2
order_11537,user_3115,2025-03-08,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,147.2,5.0,142.2,1
order_11538,user_5626,2025-06-12,Mexico,mobile,social,Blender-XL-Red,Hogar,2,139.94,0.0,279.88,2
order_11539,user_3913,2025-06-11,Argentina,mobile,organic,Tablet-Standard-64GB,Electronica,1,134.56,10.0,124.56,1
order_11540,user_4251,2025-03-19,Mexico,desktop,social,Phone-Pro-128GB,Electronica,1,282.58,5.0,277.58,1
order_11541,user_1438,2025-04-29,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,1,105.74,5.0,100.74,1
order_11542,user_7188,2025-02-12,Mexico,mobile,social,Blender-XL-Red,Hogar,2,197.25,5.0,389.5,2
order_11543,user_6399,2025-04-07,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,66.4,0.0,132.8,2
order_11544,user_4581,2025-01-29,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,2,312.66,5.0,620.32,2
order_11545,user_1141,2025-04-14,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,212.06,0.0,212.06,1
order_11546,user_3975,2025-03-20,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,34.94,10.0,59.879999999999995,2
order_11547,user_3351,2025-05-13,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,295.6,15.0,576.2,2
order_11548,user_339,2025-06-15,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,1,330.61,15.0,315.61,1
order_11549,user_4697,2025-02-10,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,451.76,5.0,898.52,2
order_11550,user_3917,2025-05-27,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,276.42,15.0,537.84,2
order_11551,user_2047,2025-02-27,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,403.68,0.0,403.68,1
order_11552,user_7478,2025-05-17,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,448.15,10.0,438.15,1
order_11553,user_7069,2025-06-14,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,366.22,15.0,351.22,1
order_11554,user_1035,2025-03-17,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,369.0,0.0,738.0,2
